,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
17,2012-09-19,2.5890577142449986,2.5680697541479076,3.6162830468027254,2.5890577142449986,2.5890577142449986,0.49618999148950516,0.49618999148950516,0.49618999148950516,0.018693006305929443,0.018693006305929443,0.018693006305929443,0.4774969851835757,0.4774969851835757,0.4774969851835757,0.0,0.0,0.0,3.0852477057345036
18,2012-09-20,2.601395774864346,2.562267939231729,3.6366402022428215,2.601395774864346,2.601395774864346,0.4916305100160983,0.4916305100160983,0.4916305100160983,0.01115428336000074,0.01115428336000074,0.01115428336000074,0.48047622665609757,0.48047622665609757,0.48047622665609757,0.0,0.0,0.0,3.0930262848804446
19,2012-09-21,2.613733835483694,2.5722549851971244,3.6158434947308815,2.613733835483694,2.613733835483694,0.48595424337385484,0.48595424337385484,0.48595424337385484,0.0019939298715814712,0.0019939298715814712,0.0019939298715814712,0.4839603135022734,0.4839603135022734,0.4839603135022734,0.0,0.0,0.0,3.099688078857549
20,2012-09-24,2.6507480173417375,2.6294569044633356,3.6647733553674544,2.6507480173417375,2.6507480173417375,0.4980946318192993,0.4980946318192993,0.4980946318192993,0.0018360270013200067,0.0018360270013200067,0.0018360270013200067,0.49625860481797923,0.49625860481797923,0.49625860481797923,0.0,0.0,0.0,3.1488426491610366
21,2012-09-25,2.663086077961085,2.663113786543195,3.703998012771553,2.663086077961085,2.663086077961085,0.5077239612921186,0.5077239612921186,0.5077239612921186,0.007201358599853729,0.007201358599853729,0.007201358599853729,0.5005226026922649,0.5005226026922649,0.5005226026922649,0.0,0.0,0.0,3.1708100392532037
22,2012-09-26,2.675424138580433,2.644485990544722,3.69185388222901,2.675424138580433,2.675424138580433,0.5233203374155848,0.5233203374155848,0.5233203374155848,0.0186930063059218,0.0186930063059218,0.0186930063059218,0.5046273311096631,0.5046273311096631,0.5046273311096631,0.0,0.0,0.0,3.1987444759960177
23,2012-09-27,2.6877621991997804,2.684378924787527,3.74041470889886,2.6877621991997804,2.6877621991997804,0.5195801560445208,0.5195801560445208,0.5195801560445208,0.011154283360011966,0.011154283360011966,0.011154283360011966,0.5084258726845089,0.5084258726845089,0.5084258726845089,0.0,0.0,0.0,3.2073423552443012
24,2012-09-28,2.7001002598191284,2.6920474472789753,3.7340117031906774,2.7001002598191284,2.7001002598191284,0.5137691486303668,0.5137691486303668,0.5137691486303668,0.0019939298715842516,0.0019939298715842516,0.0019939298715842516,0.5117752187587826,0.5117752187587826,0.5117752187587826,0.0,0.0,0.0,3.2138694084494954
25,2012-10-01,2.7371144416771718,2.7262867568010467,3.808747620076591,2.7371144416771718,2.7371144416771718,0.5196674614659585,0.5196674614659585,0.5196674614659585,0.001836027001245482,0.001836027001245482,0.001836027001245482,0.517831434464713,0.517831434464713,0.517831434464713,0.0,0.0,0.0,3.25678190314313
26,2012-10-02,2.7494525022965193,2.7752488913481064,3.8316813042000306,2.7494525022965193,2.7494525022965193,0.5253557835686757,0.5253557835686757,0.5253557835686757,0.0072013585998436346,0.0072013585998436346,0.0072013585998436346,0.5181544249688321,0.5181544249688321,0.5181544249688321,0.0,0.0,0.0,3.274808285865195
27,2012-10-03,2.761790562915867,2.7589991927930497,3.864267056305881,2.761790562915867,2.761790562915867,0.5361831518436749,0.5361831518436749,0.5361831518436749,0.018693006305926393,0.018693006305926393,0.018693006305926393,0.5174901455377485,0.5174901455377485,0.5174901455377485,0.0,0.0,0.0,3.297973714759542
28,2012-10-04,2.774128623535215,2.7890779662836565,3.8202736695653035,2.774128623535215,2.774128623535215,0.5269396809471625,0.5269396809471625,0.5269396809471625,0.011154283359995742,0.011154283359995742,0.011154283359995742,0.5157853975871667,0.5157853975871667,0.5157853975871667,0.0,0.0,0.0,3.301068304482378
29,2012-10-05,2.786466684154563,2.7652138822689607,3.8115896860825127,2.786466684154563,2.786466684154563,0.5150032662426064,0.5150032662426064,0.5150032662426064,0.0019939298715385663,0.0019939298715385663,0.0019939298715385663,0.5130093363710679,0.5130093363710679,0.5130093363710679,0.0,0.0,0.0,3.3014699503971694
30,2012-10-08,2.823480866012606,2.807584990198189,3.8457948577200223,2.823480866012606,2.823480866012606,0.5001272335084467,0.5001272335084467,0.5001272335084467,0.0018360270012631496,0.0018360270012631496,0.0018360270012631496,0.49829120650718356,0.49829120650718356,0.49829120650718356,0.0,0.0,0.0,3.323608099521053
31,2012-10-09,2.8358189266319536,2.791850592508798,3.8595011641845103,2.8358189266319536,2.8358189266319536,0.4985828942895736,0.4985828942895736,0.4985828942895736,0.0072013585998460545,0.0072013585998460545,0.0072013585998460545,0.4913815356897276,0.4913815356897276,0.4913815356897276,0.0,0.0,0.0,3.334401820921527
32,2012-10-10,2.8481569872513015,2.8291260307287196,3.854391813183362,2.8481569872513015,2.8481569872513015,0.5022795713422571,0.5022795713422571,0.5022795713422571,0.018693006305927688,0.018693006305927688,0.018693006305927688,0.4835865650363294,0.4835865650363294,0.4835865650363294,0.0,0.0,0.0,3.3504365585935587
